Company,TypeName,Inches,Touchscreen,Ips,X_res,Y_res,ppi,Cpu_brand,Cpu_freq,Ram,HDD,SSD,Gpu_brand,OpSys,Weight,Price
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,8.0,1000,0,AMD,Linux,2.3,42943.1472
HP,Netbook,11.6,0,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.17,11135.52
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,4.0,500,0,Nvidia,Windows 10,2.2,38378.6496
Lenovo,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,4.0,0,128,Intel,Windows 10,1.8,33992.64
Lenovo,2 in 1 Convertible,13.3,1,1,3200.0,1800.0,276.053530085501,Intel Core i7,2.5,16.0,0,512,Intel,Windows 10,1.3,79866.72
Lenovo,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.5,12201.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,6.0,1000,0,AMD,Windows 10,2.19,40705.92
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Windows 10,2.2,19660.32
Asus,Ultrabook,13.3,0,1,1920.0,1080.0,165.6321180513006,Other Intel Processor,0.9,8.0,0,512,Intel,Windows 10,1.2,38841.12
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,6.0,1000,0,Intel,Windows 10,2.3,24455.52
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Linux,2.4,15397.92
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,2.0,500,0,Intel,Windows 10,2.2,20193.12
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,0,Nvidia,Windows 10,2.6,47898.72
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.9,6.0,0,0,AMD,Windows 10,2.04,29303.4672
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,8.0,1000,0,AMD,Linux,2.3,42943.1472
HP,Netbook,11.6,0,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.17,11135.52
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,4.0,500,0,Nvidia,Windows 10,2.2,38378.6496
Lenovo,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,4.0,0,128,Intel,Windows 10,1.8,33992.64
Lenovo,2 in 1 Convertible,13.3,1,1,3200.0,1800.0,276.053530085501,Intel Core i7,2.5,16.0,0,512,Intel,Windows 10,1.3,79866.72
Lenovo,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.5,12201.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,6.0,1000,0,AMD,Windows 10,2.19,40705.92
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Windows 10,2.2,19660.32
Asus,Ultrabook,13.3,0,1,1920.0,1080.0,165.6321180513006,Other Intel Processor,0.9,8.0,0,512,Intel,Windows 10,1.2,38841.12
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,6.0,1000,0,Intel,Windows 10,2.3,24455.52
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Linux,2.4,15397.92
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,2.0,500,0,Intel,Windows 10,2.2,20193.12
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,0,Nvidia,Windows 10,2.6,47898.72
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.9,6.0,0,0,AMD,Windows 10,2.04,29303.4672
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,8.0,1000,0,AMD,Linux,2.3,42943.1472
HP,Netbook,11.6,0,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.17,11135.52
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,4.0,500,0,Nvidia,Windows 10,2.2,38378.6496
Lenovo,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,4.0,0,128,Intel,Windows 10,1.8,33992.64
Lenovo,2 in 1 Convertible,13.3,1,1,3200.0,1800.0,276.053530085501,Intel Core i7,2.5,16.0,0,512,Intel,Windows 10,1.3,79866.72
Lenovo,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.5,12201.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,6.0,1000,0,AMD,Windows 10,2.19,40705.92
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Windows 10,2.2,19660.32
