,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
6981,51,1,3,44,3,3,3,24028.0,0,24028.0,0.496,3531,73,0.738,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6982,51,0,2,36,3,1,3,3537.0,0,3537.0,0.647,4101,80,0.702,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6983,53,1,1,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6984,42,1,3,33,4,2,4,3178.0,1800,1378.0,0.89,4605,86,0.623,0.566,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6985,53,1,4,42,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6986,54,0,4,36,1,3,0,1921.0,1334,587.0,0.694,4512,90,0.765,0.694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6987,41,1,4,29,2,3,6,34516.0,0,34516.0,0.434,3526,53,0.828,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6988,35,0,3,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6989,46,0,3,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6990,46,1,3,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6991,41,1,3,33,6,3,1,7015.0,918,6097.0,0.957,4410,70,0.591,0.131,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6992,40,0,4,31,5,2,3,1768.0,1242,526.0,0.776,4439,65,0.806,0.702,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6993,38,0,4,26,4,2,4,4002.0,1402,2600.0,0.579,2114,53,0.514,0.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6994,30,1,2,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6995,48,1,4,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6996,54,0,1,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6997,53,0,1,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6998,35,0,1,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.803,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6999,51,1,2,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7000,42,0,3,36,4,2,3,1438.3,0,1438.3,0.58,2191,51,0.457,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7001,53,0,2,37,5,3,4,7282.0,0,7282.0,0.74,3364,69,0.816,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7002,49,0,5,41,6,3,2,16031.0,2245,13786.0,0.635,1527,57,0.462,0.14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7003,58,0,2,46,6,2,2,2395.0,1345,1050.0,0.811,4983,84,0.867,0.562,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7004,44,0,4,36,3,2,0,9908.0,2066,7842.0,0.463,3749,80,0.667,0.209,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7005,27,1,0,15,4,3,4,3682.0,0,3682.0,0.685,1826,35,0.75,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7006,65,1,0,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7007,37,0,2,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7008,43,0,4,32,2,3,2,8203.0,0,8203.0,0.691,2613,46,0.84,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7009,44,1,3,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7010,46,1,2,35,1,1,1,5131.0,1484,3647.0,0.75,7432,92,0.559,0.289,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7011,50,0,1,46,6,4,3,1970.0,1477,493.0,0.662,2493,44,0.571,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7012,47,0,2,42,3,3,3,2373.0,1480,893.0,0.631,4228,63,0.658,0.624,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7013,57,0,3,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7014,41,0,3,31,2,2,2,4086.0,1974,2112.0,0.775,7932,87,0.642,0.483,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7015,46,0,4,41,4,1,1,1752.0,611,1141.0,0.465,4864,76,0.462,0.349,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7016,59,0,1,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7017,38,1,2,24,5,2,2,3242.0,2076,1166.0,0.612,1841,46,0.533,0.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7018,56,0,2,36,5,3,4,2500.0,1298,1202.0,0.626,3673,72,0.565,0.519,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7019,57,1,2,48,4,1,3,30543.0,264,30279.0,0.882,7784,63,0.703,0.009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7020,43,0,3,35,5,3,3,2435.0,1595,840.0,0.691,5268,88,0.66,0.655,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7021,55,1,0,36,3,1,3,8276.0,1671,6605.0,0.359,1409,25,0.25,0.202,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7022,59,0,0,36,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7023,54,0,2,43,6,1,3,1438.3,1120,318.3,0.817,4880,77,0.75,0.779,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7024,42,0,3,35,3,2,2,2555.0,1587,968.0,1.088,4193,79,0.881,0.621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7025,42,1,2,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7026,48,0,2,36,4,3,2,9505.0,2390,7115.0,0.727,3616,68,0.619,0.251,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7027,49,1,4,44,2,3,3,12174.0,1361,10813.0,1.048,14743,121,0.729,0.112,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7028,44,1,2,35,3,2,2,11910.0,2098,9812.0,1.16,1646,39,1.294,0.176,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7029,38,0,3,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7030,59,0,1,52,5,3,3,2636.0,1619,1017.0,0.565,4727,83,0.627,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7031,43,1,3,32,6,3,2,7278.0,0,7278.0,0.618,2120,43,0.593,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7032,47,0,4,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7033,50,1,3,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7034,58,0,1,39,3,3,3,2210.0,1624,586.0,0.627,1287,37,0.48,0.735,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7035,37,1,4,24,3,1,4,5335.0,2145,3190.0,0.879,1888,43,0.433,0.402,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7036,45,1,2,34,5,1,1,13362.0,0,13362.0,0.682,4155,79,0.795,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7037,48,1,2,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7038,43,0,1,38,3,3,3,2642.0,2377,265.0,0.829,4780,88,0.725,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7039,47,1,2,37,1,2,2,21714.0,1969,19745.0,0.944,13270,104,0.625,0.091,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7040,58,0,5,47,1,3,3,2038.0,1099,939.0,0.809,4784,70,0.75,0.539,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7041,51,0,4,36,5,3,2,1571.0,0,1571.0,0.89,4580,74,1.056,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7042,39,1,5,36,4,3,3,19435.0,2120,17315.0,0.625,2062,55,0.486,0.109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7043,50,0,2,40,1,2,2,2167.0,988,1179.0,0.619,7199,83,0.729,0.456,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7044,36,0,3,27,4,2,4,3444.0,2441,1003.0,1.563,2668,51,0.545,0.709,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7045,40,0,3,36,6,1,3,2040.0,1084,956.0,0.672,4751,80,0.818,0.531,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7046,48,1,4,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7047,30,1,0,36,4,3,3,12833.0,0,12833.0,0.853,9619,75,0.786,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7048,45,0,2,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7049,41,0,3,36,4,2,4,4210.0,1597,2613.0,0.733,4342,72,0.674,0.379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7050,50,1,5,36,5,2,4,34516.0,891,33625.0,0.926,2687,64,0.778,0.026,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7051,56,1,2,46,2,4,4,7327.0,0,7327.0,0.598,2185,41,0.864,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7052,45,0,4,34,4,4,2,4244.0,1066,3178.0,0.606,4016,89,0.854,0.251,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7053,43,0,4,39,3,3,3,2786.0,1793,993.0,0.803,3646,68,0.659,0.644,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7054,60,0,1,51,3,3,3,6089.0,1341,4748.0,0.757,14112,123,0.809,0.22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7055,47,1,3,38,1,3,2,31987.0,0,31987.0,0.814,7926,83,0.537,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7056,45,1,3,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7057,45,1,5,25,1,5,1,12399.0,1461,10938.0,0.645,7855,82,0.414,0.118,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7058,39,1,3,36,5,3,4,2527.0,2204,323.0,0.9,4598,85,0.771,0.872,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7059,53,0,2,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7060,60,1,1,49,4,3,2,3012.0,0,3012.0,0.538,1315,23,0.278,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7061,39,1,1,36,3,1,3,34516.0,1260,33256.0,0.877,14576,95,0.759,0.037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7062,61,1,0,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7063,56,0,4,51,5,1,1,3334.0,1272,2062.0,1.12,4284,73,0.587,0.382,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7064,48,0,4,43,4,2,2,1438.3,0,1438.3,0.722,2520,45,0.452,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7065,51,0,2,36,5,3,3,2069.0,1802,267.0,0.651,4402,91,0.75,0.871,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7066,39,1,2,19,3,3,2,8848.0,961,7887.0,0.884,15352,117,0.671,0.109,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7067,52,1,3,45,4,1,2,18096.0,2404,15692.0,0.734,3880,68,0.478,0.133,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7068,39,0,3,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7069,43,0,3,31,5,3,2,2800.0,2517,283.0,0.816,1994,41,0.64,0.899,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7070,42,0,4,28,2,2,2,2827.0,1896,931.0,0.739,3891,81,1.025,0.671,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7071,48,0,3,42,1,2,3,9215.0,639,8576.0,0.646,13345,114,0.754,0.069,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7072,57,0,3,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7073,38,0,3,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7074,34,1,2,27,3,1,4,31313.0,2152,29161.0,0.679,2555,62,0.676,0.069,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7075,38,1,1,28,2,2,2,21906.0,0,21906.0,0.696,15349,119,0.7,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7076,58,0,1,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7077,43,1,3,38,6,2,3,20348.0,1732,18616.0,0.674,1624,27,0.688,0.085,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7078,42,1,3,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7079,53,1,4,43,1,3,2,13720.0,0,13720.0,0.671,1830,36,0.241,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7080,45,1,5,38,1,2,3,6895.0,2314,4581.0,0.84,8778,85,0.604,0.336,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7081,58,1,4,47,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7082,54,0,2,44,1,2,3,3034.0,2033,1001.0,0.642,4349,90,0.731,0.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7083,35,0,3,27,6,2,4,2926.0,1346,1580.0,0.834,1851,48,0.455,0.46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7084,31,1,1,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7085,65,1,0,56,6,3,2,2541.0,1616,925.0,0.417,1416,27,0.588,0.636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7086,47,0,2,35,3,3,2,2793.0,1517,1276.0,0.712,3485,72,0.895,0.543,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7087,44,0,2,34,5,1,3,3226.0,2517,709.0,0.818,4317,81,0.884,0.78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7088,51,1,2,35,1,2,2,34516.0,1068,33448.0,0.966,16428,123,0.809,0.031,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7089,33,1,2,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7090,55,0,1,47,3,2,3,2697.0,1863,834.0,0.735,4615,81,0.688,0.691,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7091,50,1,2,40,4,3,5,2419.0,2380,39.0,0.695,4099,73,0.659,0.984,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7092,38,0,1,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7093,42,0,3,36,5,1,2,3308.0,2517,791.0,0.543,5104,85,0.545,0.761,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7094,38,1,0,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7095,49,0,2,38,6,3,3,2468.0,0,2468.0,1.057,3371,62,0.676,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7096,53,0,1,35,3,2,4,2482.0,916,1566.0,0.632,4295,72,0.532,0.369,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7097,47,1,4,34,6,3,0,9261.0,1605,7656.0,0.571,2468,44,0.419,0.173,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7098,47,1,5,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7099,61,1,0,48,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.783,0.238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7100,52,1,2,48,6,6,1,34516.0,1473,33043.0,0.642,4254,73,0.587,0.043,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7101,37,1,3,36,4,2,3,9782.0,1793,7989.0,0.886,3672,75,0.923,0.183,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7102,34,1,1,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7103,33,0,2,21,5,1,4,1475.0,986,489.0,0.896,1896,33,0.833,0.668,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7104,37,1,3,25,5,0,3,1438.3,0,1438.3,1.023,5046,77,0.925,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7105,41,1,3,29,2,2,1,9357.0,1942,7415.0,0.8,7971,84,0.787,0.208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7106,54,1,2,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7107,56,1,1,37,4,1,3,9257.0,0,9257.0,0.722,4212,72,0.895,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7108,48,0,4,44,4,3,0,2231.0,0,2231.0,0.712,3946,48,1.286,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7109,39,1,4,27,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7110,46,0,3,42,3,2,4,7616.0,1251,6365.0,0.581,2006,52,0.405,0.164,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7111,50,0,3,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7112,42,0,4,34,5,3,2,1874.0,1341,533.0,0.952,3899,70,0.75,0.716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7113,55,1,2,49,4,5,3,10127.0,1873,8254.0,0.573,1647,53,0.472,0.185,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7114,52,1,1,43,4,3,3,8748.0,2284,6464.0,0.839,3533,73,0.587,0.261,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7115,46,0,3,35,3,3,4,7578.0,1794,5784.0,0.62,5328,78,0.625,0.237,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7116,48,0,3,31,5,2,4,1438.3,0,1438.3,0.5,1897,58,0.706,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7117,33,1,2,36,3,1,2,2355.0,1773,582.0,0.774,1765,27,0.929,0.753,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7118,37,0,1,36,3,2,3,6730.0,1093,5637.0,1.01,4814,89,0.854,0.162,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7119,45,1,2,31,2,2,1,34516.0,1308,33208.0,0.746,8773,105,0.78,0.038,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7120,53,1,1,36,4,2,3,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7121,53,0,0,36,5,4,3,5843.0,1162,4681.0,0.765,4405,67,0.811,0.199,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7122,44,0,4,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7123,51,0,4,36,4,3,1,2522.0,1898,624.0,0.674,4122,67,0.763,0.753,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7124,40,1,2,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7125,44,0,1,36,3,4,2,1484.0,885,599.0,0.951,4819,74,0.805,0.596,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7126,50,0,4,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7127,34,0,4,30,4,1,3,3046.0,2279,767.0,0.611,2330,69,0.643,0.748,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7128,49,1,4,39,5,1,1,34516.0,543,33973.0,0.745,3951,76,0.9,0.016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7129,51,0,1,41,4,2,3,8900.0,798,8102.0,0.647,16737,88,0.66,0.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7130,46,0,3,40,4,3,1,16239.0,1487,14752.0,0.531,3838,48,0.6,0.092,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7131,51,0,3,44,6,1,3,7742.0,2024,5718.0,0.929,3507,69,0.568,0.261,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7132,46,1,3,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7133,43,0,3,33,6,3,4,14622.0,0,14622.0,0.959,4632,67,0.457,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
